text,department
"I have already tried to get this sorted, but there is a serious noise problem from the neighboring hostel room late at night since last week and the issue has been reported before. Can this be addressed by the hostel management soon?",Hostel/Provost Office
"Hi, the biometric system records entry but does not update attendance since last week. The issue is not urgent in an emergency sense, but it needs proper attention. Kindly have IT support investigate this.",IT Services
I noticed that outgoing messages from my university email are being rejected for three days now and it is affecting access to university systems. Please restore access as soon as possible.,IT Services
I am having a problem because the timetable shows a room and time that do not match the department notice since yesterday. I checked the relevant notice and the information still does not match. Can someone please confirm the correct status and fix the error?,Academic
My complaint is that my roommate was changed without any prior notice even after I reported it earlier. This is affecting a routine university task that I need to complete. Kindly have the warden or provost office look into the issue.,Hostel/Provost Office
I want to report that I received conflicting instructions from the registrar and accounts office since last week which may affect my registration. Can the administrative office review this and provide the correct status?,Administrative Offices
"Hi, two of my final exams are scheduled at the same time since the start of this semester. I have tried the normal procedure once already, but nothing changed. Please verify the record and correct it.",Academic
I have been facing a problem where the timetable shows a room and time that do not match the department notice after the latest update kindly sort this out.,Academic
"I have already tried to get this sorted, but the main building entrance becomes flooded after rain even after I reported it earlier can u check this please?",Maintenance & Facilities
The lights in our classroom keep flickering during lectures since yesterday. Please have the facilities staff check this issue.,Maintenance & Facilities
I want to report that the admission office entered the wrong academic program in my record this is causing alot of trouble.,Administrative Offices
I am having a problem because the admission office entered the wrong academic program in my record during the last two classes and this is blocking another university process. Please check the payment or document status and correct it.,Administrative Offices
My complaint is that the university WiFi keeps disconnecting in the library since the start of this semester pls fix this soon.,IT Services
Please look into this issue: the scholarship status has remained pending for a long time since the start of this semester. Please verify the record and update it.,Administrative Offices
I need help because the corridor floor tiles are broken and causing people to trip during the last two classes but no repair has been done yet. Please arrange proper repair rather than another temporary fix.,Maintenance & Facilities
I have been facing a problem where the result portal shows an incomplete grade even though all work was submitted after the latest update so I cannot confirm whether my record is correct. Please verify the record and correct it.,Academic
Could you please check this? I received conflicting instructions from the registrar and accounts office for three days now kindly sort this out.,Administrative Offices
There is an issue with my university record: the hot water supply stops before the announced timing kindly sort this out.,Hostel/Provost Office
"I have already tried to get this sorted, but my submitted assignment is still showing as not submitted since yesterday. I checked the relevant notice and the information still does not match. Please review the matter before the next academic deadline.",Academic
"For the past few days, the printer in the student lab is showing an error for every print job. I would appreciate a proper technical fix for this issue.",IT Services
I noticed that outgoing messages from my university email are being rejected since last week. Kindly have IT support investigate this.,IT Services
There is an issue with my university record: the air conditioner is leaking water onto the floor and the problem has continued for several days. Please have the facilities staff check this issue.,Maintenance & Facilities
"Please look into this issue: required software is missing from several computers in the lab for three days now. I have tried the normal procedure once already, but nothing changed. Kindly have IT support investigate this.",IT Services
I noticed that the exam date was changed without a clear notice after the latest update. Please look into this because I have not been able to resolve it myself.,Academic
"I have already tried to get this sorted, but power sockets in the classroom are loose and unsafe to use even after I reported it earlier. The issue is not urgent in an emergency sense, but it needs proper attention. This needs to be fixed before it becomes a bigger problem.",Maintenance & Facilities
I need help because the washroom drainage is blocked and water is collecting on the floor during the last two classes can u check this pls?,Maintenance & Facilities
Could you please check this? the main building entrance becomes flooded after rain even after I reported it earlier but no repair has been done yet. Please arrange proper repair rather than another temporary fix.,Maintenance & Facilities
Could you please check this? the registrar office has not issued a requested official document since the start of this semester pls fix this soon.,Administrative Offices
This is getting difficult because a washroom tap has been leaking continuously for three days now and it is disturbing classes. Can maintenance please inspect the area and resolve it?,Maintenance & Facilities
"Hi, the online service becomes unavailable during registration hours since last week i already reported it but no response yet.",IT Services
Please look into this issue: the hostel water dispenser is frequently empty which is making it difficult to follow the hostel routine. Can this be addressed by the hostel management soon?,Hostel/Provost Office
I need help because my bonafide certificate request has not been processed since last week and I have visited the office more than once. Can the administrative office review this and provide the correct status?,Administrative Offices
I need help because the department server is unreachable from campus computers. Can the IT team check the account or service configuration?,IT Services
I want to report that my thesis supervisor has not been assigned even though the deadline passed during the last two classes i already reported it but no response yet.,Academic
"For the past few days, the registrar office has not issued a requested official document for three days now. The issue is not urgent in an emergency sense, but it needs proper attention. Please resolve the discrepancy in the official record.",Administrative Offices
I am having a problem because a washroom tap has been leaking continuously for three days now. This needs to be fixed before it becomes a bigger problem.,Maintenance & Facilities
Could you please check this? two of my final exams are scheduled at the same time and this is affecting my semester planning. Please look into this because I have not been able to resolve it myself.,Academic
My complaint is that my transcript is missing one completed course since yesterday. I would appreciate it if the department could resolve this soon.,Academic
There is an issue with my university record: the final result shows a different grade from the one announced by the instructor which is creating a problem with course registration. Kindly check this issue and update the academic record.,Academic
I want to report that the registrar office has not issued a requested official document after the latest update and I have already submitted the required proof. Please verify the record and update it.,Administrative Offices
I need help because the fee challan cannot be generated for the current semester since last week so I need the administrative record corrected; Kindly ask the relevant office to resolve this issue.,Administrative Offices
"Could you please check this? a prerequisite is being shown as incomplete although I passed it during the last two classes. I am not sure who else to contact, so I am submitting this complaint. Kindly check this issue and update the academic record.",Academic
"Could you please check this? the computer lab PCs are taking a very long time to log in since last week. I have tried the normal procedure once already, but nothing changed. Please troubleshoot this because the usual fixes have not worked.",IT Services
I noticed that my registered course disappeared after the add/drop period for three days now so I need the academic record checked. I would appreciate it if the department could resolve this soon.,Academic
I need help because several classroom chairs have broken writing arms since the start of this semester which is causing inconvenience to students and staff. Please have the facilities staff check this issue.,Maintenance & Facilities
"I am having a problem because the main building entrance becomes flooded after rain even after I reported it earlier. I have tried the normal procedure once already, but nothing changed. Please have the facilities staff check this issue.",Maintenance & Facilities
"Hi, the hostel water dispenser is frequently empty during the last two classes and the situation is getting worse. Can this be addressed by the hostel management soon?",Hostel/Provost Office
"Hi, the network printer accepts jobs but does not print anything. Please restore access as soon as possible.",IT Services
I want to report that several ceiling fans in the lecture room are not working since last week kindly sort this out.,Maintenance & Facilities
"I want to report that the biometric system records entry but does not update attendance since yesterday. I have tried the normal procedure once already, but nothing changed. Kindly have IT support investigate this.",IT Services
"Hi, a repeated complaint about hostel room cleanliness has not been addressed. This is affecting a routine university task that I need to complete. Please arrange a proper solution for the affected residents.",Hostel/Provost Office
This is getting difficult because internet speed in the lab is too slow to access course material but the issue still continues. Please troubleshoot this because the usual fixes have not worked.,IT Services
There is an issue with my university record: the fee installment approval is not reflected in the system can u check this please?,Administrative Offices
"Several ceiling fans in the lecture room are not working. I have tried the normal procedure once already, but nothing changed. Can maintenance please inspect the area and resolve it?",Maintenance & Facilities
The registration system says the course is full even though seats were announced since yesterday so I need the academic record checked. Kindly check this issue and update the academic record.,Academic
"I want to report that there is no water in the washrooms on our floor since last week please help, its still not fixed.",Maintenance & Facilities
"Hi, the campus WiFi connects but there is no internet access since last week can u check this please?",IT Services
Please look into this issue: the computer lab PCs are taking a very long time to log in. Kindly have IT support investigate this.,IT Services
"I have already tried to get this sorted, but I was marked absent in a class where I signed the attendance sheet for three days now this is causing alot of trouble.",Academic
I need help because garbage is not being removed regularly from the hostel floor during the last two classes and it is becoming frustrating for residents. Can this be addressed by the hostel management soon?,Hostel/Provost Office
There is an issue with my university record: two of my final exams are scheduled at the same time but the issue is still unresolved. Can someone please confirm the correct status and fix the error?,Academic
I have been facing a problem where my security deposit refund is still pending after clearance after the latest update kindly sort this out.,Administrative Offices
"I am having a problem because the parking area is badly congested because the markings are not visible. I have tried the normal procedure once already, but nothing changed. Please send the maintenance team to inspect and repair it.",Maintenance & Facilities
The drinking water cooler is not working for three days now i already reported it but no response yet.,Maintenance & Facilities
My complaint is that a repeated complaint about hostel room cleanliness has not been addressed and several residents are affected; Please arrange a proper solution for the affected residents.,Hostel/Provost Office
"Could you please check this? the ceiling has damp patches and pieces of plaster are falling during the last two classes. I have tried the normal procedure once already, but nothing changed. This needs to be fixed before it becomes a bigger problem.",Maintenance & Facilities
"For the past few days, the registrar office has not issued a requested official document even after I reported it earlier. The issue is not urgent in an emergency sense, but it needs proper attention. Please resolve the discrepancy in the official record.",Administrative Offices
Please look into this issue: the admission office has not updated my verification status after the latest update and this is blocking another university process. Please resolve the discrepancy in the official record.,Administrative Offices
I have been facing a problem where several ceiling fans in the lecture room are not working for three days now. I checked the relevant notice and the information still doesnt match. This needs to be fixed before it becomes a bigger problem.,Maintenance & Facilities
There is an issue with my university record: the mess food is often cold by the time students are served during the last two classes. Kindly have the warden or provost office look into the issue.,Hostel/Provost Office
I noticed that several classroom chairs have broken writing arms after the latest update so the facility needs attention. This needs to be fixed before it becomes a bigger problem.,Maintenance & Facilities
i need help because the room window does not close properly and insects enter at night since the start of this semester which is affecting sleep and study. I request the provost office to investigate and take action.,Hostel/Provost Office
There is an issue with my university record: a refund approved earlier has still not been transferred even after I reported it earlier i already reported it but no response yet.,Administrative Offices
The elevator in the main block is out of service again and the problem has continued for several days; Please have the facilities staff check this issue.,Maintenance & Facilities
I noticed that the desks in the room are damaged and unstable for three days now. Kindly arrange a repair as soon as possible.,Maintenance & Facilities
i want to report that uploaded lecture files on the LMS are not opening even after I reported it earlier which is causing delays in my coursework; Kindly have IT support investigate this.,IT Services
The curfew entry record shows me late even though I entered before closing time since last week. Please ask the hostel administration to resolve this.,Hostel/Provost Office
Could you please check this? my makeup exam application was approved but no exam schedule has been shared for three days now and the deadline is getting very close; Kindly check this issue and update the academic record.,Academic
I noticed that my semester fee payment is complete but the account still shows an unpaid balance since last week. I checked the relevant notice and the information still does not match. Can the administrative office review this and provide the correct status?,Administrative Offices
"Hi, the admission office entered the wrong academic program in my record for three days now this is causing alot of trouble.",Administrative Offices
I am having a problem because the admission office entered the wrong academic program in my record for three days now and the deadline is approaching; Please resolve the discrepancy in the official record.,Administrative Offices
There is an issue with my university record: the LMS is not showing one of my registered courses i already reported it but no response yet.,IT Services
This is getting difficult because garbage isnt being removed regularly from the hostel floor for three days now. This is affecting a routine university task that I need to complete. Please arrange a proper solution for the affected residents.,Hostel/Provost Office
Could you please check this? the air conditioner is leaking water onto the floor after the latest update but no repair has been done yet. Please arrange proper repair rather than another temporary fix.,Maintenance & Facilities
I noticed that the projector displays a blank screen even though the laptop is connected during the last two classes i already reported it but no response yet.,IT Services
"My complaint is that my midterm marks are missing from the portal during the last two classes please help, its still not fixed.",Academic
I need help because my GPA calculation appears incorrect after the latest result for three days now. This is affecting a routine university task that I need to complete. I would appreciate it if the department could resolve this soon.,Academic
I have been facing a problem where rainwater is entering the corridor through a damaged window. Please have the facilities staff check this issue.,Maintenance & Facilities
A submitted document is still marked as missing in the administrative record since yesterday kindly sort this out.,Administrative Offices
"Hi, the timetable shows a room and time that do not match the department notice since yesterday and I am worried it may affect my GPA; I would appreciate it if the department could resolve this soon.",Academic
Please look into this issue: I received conflicting instructions from the registrar and accounts office can u check this please?,Administrative Offices
"I have already tried to get this sorted, but uploaded lecture files on the LMS are not opening since yesterday please help, its still not fixed.",IT Services
There is an issue with my university record: the financial aid amount shown is different from the approved amount this is causing alot of trouble.,Administrative Offices
I am having a problem because the stairway lights are not working in the evening even after I reported it earlier and it is especially difficult during afternoon classes; Kindly arrange a repair as soon as possible.,Maintenance & Facilities
"Hi, my attendance percentage is lower than the classes i actually attended. Please verify the record and correct it.",Academic
My complaint is that the air conditioner is leaking water onto the floor since the start of this semester and it is especially difficult during afternoon classes. This needs to be fixed before it becomes a bigger problem.,Maintenance & Facilities
"Hi, my course section was changed without my request since the start of this semester and the deadline is getting very close. Kindly check this issue and update the academic record.",Academic
"I have already tried to get this sorted, but a refund approved earlier has still not been transferred during the last two classes. Please verify the record and update it.",Administrative Offices
Please look into this issue: the exam date was changed without a clear notice since last week and I do not know which information to follow; Please review the matter before the next academic deadline.,Academic
I noticed that the registration system says the course is full even though seats were announced and the deadline is getting very close; Please review the matter before the next academic deadline.,Academic
"I have already tried to get this sorted, but the final result shows a different grade from the one announced by the instructor after the latest update. I would appreciate it if the department could resolve this soon.",Academic
I am having a problem because my transcript is missing one completed course even after I reported it earlier. Please verify the record and correct it.,Academic
This is getting difficult because my quiz marks were not included in the final course total. This is affecting a routine university task that I need to complete. I would appreciate it if the department could resolve this soon.,Academic
My complaint is that a drainage channel near the department building is overflowing and the problem has continued for several days. Please have the facilities staff check this issue.,Maintenance & Facilities
"Hi, a classroom door lock is jammed and the room cannot be secured since yesterday which is causing inconvenience to students and staff. Please arrange proper repair rather than another temporary fix.",Maintenance & Facilities
"I have already tried to get this sorted, but clothes left in the hostel laundry area are being mixed up. This is affecting a routine university task that I need to complete. Can this be addressed by the hostel management soon?",Hostel/Provost Office
I am having a problem because the portal shows an error whenever I try to open my profile after the latest update so I need the account or service checked; Please restore access as soon as possible.,IT Services
"For the past few days, the licensed software on the lab PC says the activation has expired since yesterday but the issue still continues. Please troubleshoot this because the usual fixes have not worked.",IT Services
I am having a problem because my hostel room allocation is still pending even though the semester has started during the last two classes so the hostel staff need to resolve it; Please check the hostel record and fix the problem.,Hostel/Provost Office
"Could you please check this? there is no hot water in the hostel bathrooms in the morning. I am not sure who else to contact, so I am submitting this complaint. I request the provost office to investigate and take action.",Hostel/Provost Office
I need help because I was charged a late fee even though I paid before the deadline since yesterday and the deadline is approaching; Please resolve the discrepancy in the official record.,Administrative Offices
"I have already tried to get this sorted, but the room allocation list shows the wrong hostel block for me but there has been no proper response. Please arrange a proper solution for the affected residents.",Hostel/Provost Office
Could you please check this? my quiz marks were not included in the final course total. Can someone please confirm the correct status and fix the error?,Academic
I want to report that the hostel entrance security check is not being done consistently. Kindly have the warden or provost office look into the issue.,Hostel/Provost Office
Please look into this issue: my makeup exam application was approved but no exam schedule has been shared which may delay my graduation process. Can someone please confirm the correct status and fix the error?,Academic
"Please look into this issue: the air conditioner is leaking water onto the floor please help, its still not fixed.",Maintenance & Facilities
"I have already tried to get this sorted, but the toilet flush in the student washroom is broken. I checked the relevant notice and the information still does not match. Please send the maintenance team to inspect and repair it.",Maintenance & Facilities
"For the past few days, internet speed in the lab is too slow to access course material please help, its still not fixed.",IT Services
I want to report that the university portal is not loading after I sign in. Please troubleshoot this because the usual fixes have not worked.,IT Services
"Hi, one of the lab computers keeps restarting by itself since the start of this semster. The issue is not urgent in an emergency sense, but it needs proper attention. Kindly have IT support investigate this.",IT Services
My complaint is that my registered course disappeared after the add/drop period since last week i already reported it but no response yet.,Academic
"For the past few days, the hostle entrance security check is not being done consistently even after I reported it earlier. Can this be addressed by the hostel management soon?",Hostel/Provost Office
My complaint is that the stairway lights are not working in the evening. This is affecting a routine university task that I need to complete. Kindly arrange a repair as soon as possible.,Maintenance & Facilities
I noticed that I am locked out of my university account even after resetting the password since last week and the problem happens repeatedly. Kindly have IT support investigate this.,IT Services
Could you please check this? my quiz marks were not included in the final course total and the deadline is getting very close; Please look into this because I have not been able to resolve it myself.,Academic
Could you please check this? the university portal isnt loading after I sign in after the latest update but the issue still continues. I would appreciate a proper technical fix for this issue.,IT Services
I have been facing a problem where my student ID card has the wrong program printed on it for three days now so I need clarification and correction; I request that this matter be processed without further delay.,Administrative Offices
This is getting difficult because required software is missing from several computers in the lab after the latest update and other students in the same area are facing it too; Kindly have IT support investigate this.,IT Services
This is getting difficult because my attendance percentage is lower than the classes I actually attended. I checked the relevant notice and the information still does not match. Please verify the record and correct it.,Academic
My complaint is that my official document request was closed without issuing the document during the last two classes pls fix this soon.,Administrative Offices
"I have already tried to get this sorted, but internet speed in the lab is too slow to access course material after the latest update. The issue is not urgent in an emergency sense, but it needs proper attention. I would appreciate a proper technical fix for this issue.",IT Services
"Hi, my semester fee payment is complete but the account still shows an unpaid balance. I am not sure who else to contact, so I am submitting this complaint. Please resolve the discrepancy in the official record.",Administrative Offices
My complaint is that the portal shows an error whenever I try to open my profile this is causing alot of trouble.,IT Services
Please look into this issue: the accounts office has not reflected my bank payment pls fix this soon.,Administrative Offices
I want to report that my security deposit refund is still pending after clearance since yesterday which is causing unnecessary delay; Kindly ask the relevant office to resolve this issue.,Administrative Offices
I need help because my scholarship amount has not been adjusted in the semester fee. Please resolve the discrepancy in the official record.,Administrative Offices
"For the past few days, the biometric attendance device is not recognizing fingerprints. I checked the relevant notice and the information still does not match. Please check the system and resolve the technical issue.",IT Services
I am having a problem because the classroom projector loses connection every few minutes since last week but the issue still continues; Can the IT team check the account or service configuration?,IT Services
I need help because my course section was changed without my request. Please verify the record and correct it.,Academic
My complaint is that I received conflicting instructions from the registrar and accounts office but the status has not changed. Please check the payment or document status and correct it.,Administrative Offices
"I want to report that the stairway lights are not working in the evening since the start of this semester please help, its still not fixed.",Maintenance & Facilities
This is getting difficult because outgoing messages from my university email are being rejected and other students in the same area are facing it too; Please check the system and resolve the technical issue.,IT Services
My complaint is that my attendance percentage is lower than the classes i actually attended since yesterday. I would appreciate it if the department could resolve this soon.,Academic
I am having a problem because the ceiling has damp patches and pieces of plaster are falling which is causing inconvenience to students and staff; Please have the facilities staff check this issue.,Maintenance & Facilities
"I have already tried to get this sorted, but the elevator in the main block is out of service again since yesterday can u check this please?",Maintenance & Facilities
Please look into this issue: my attendance percentage is lower than the classes I actually attended since the start of this semester but the issue is still unresolved. Can someone please confirm the correct status and fix the error?,Academic
"Hi, a required course is not appearing in course registration since yesterday so I cannot confirm whether my record is correct. Please review the matter before the next academic deadline.",Academic
i want to report that the desks in the room are damaged and unstable during the last two classes. I checked the relevant notice and the information still does not match. Please arrange proper repair rather than another temporary fix.,Maintenance & Facilities
I noticed that the common room furniture is damaged and unusable since last week which is making it difficult to follow the hostel routine. Kindly have the warden or provost office look into the issue.,Hostel/Provost Office
This is getting difficult because the financial aid amount shown is different from the approved amount after the latest update this is causing alot of trouble.,Administrative Offices
There is an issue with my university record: the university WiFi keeps disconnecting in the library since the start of this semester but the issue still continues. Kindly have IT support investigate this.,IT Services
"Hi, I received conflicting instructions from the registrar and accounts office even after I reported it earlier and I am unable to complete the next step. I request that this matter be processed without further delay.",Administrative Offices
"I need help because the printer in the student lab is showing an error for every print job even after I reported it earlier. I am not sure who else to contact, so I am submitting this complaint. Please check the system and resolve the technical issue.",IT Services
"I need help because the ceiling has damp patches and pieces of plaster are falling. I am not sure who else to contact, so I am submitting this complaint. Kindly arrange a repair as soon as possible.",Maintenance & Facilities
"I have already tried to get this sorted, but the department server is unreachable from campus computers since last week. Please check the system and resolve the technical issue.",IT Services
I noticed that the exam date was changed without a clear notice can u check this please?,Academic
"This is getting difficult because the elevator in the main block is out of service again after the latest update. The issue is not urgent in an emergency sense, but it needs proper attention. Please have the facilities staff check this issue.",Maintenance & Facilities
I want to report that the biometric attendance device is not recognizing fingerprints so I need the account or service checked. Please troubleshoot this because the usual fixes have not worked.,IT Services
"There is an issue with my university record: the campus WiFi connects but there is no internet access after the latest update. I have tried the normal procedure once already, but nothing changed. Please check the system and resolve the technical issue.",IT Services
"Please look into this issue: my hostel room allocation is still pending even though the semester has started even after I reported it earlier. I have tried the normal procedure once already, but nothing changed. Can this be addressed by the hostel management soon?",Hostel/Provost Office
I have been facing a problem where the mess menu is repeatedly changed without notice for three days now. I checked the relevant notice and the information still does not match. Kindly have the warden or provost office look into the issue.,Hostel/Provost Office
There is an issue with my university record: there is no water in the washrooms on our floor since yesterday. This needs to be fixed before it becomes a bigger problem.,Maintenance & Facilities
Please look into this issue: the timetable shows a room and time that do not match the department notice for three days now. Please review the matter before the next academic deadline.,Academic
Please look into this issue: the fee challan cannot be generated for the current semester which may affect my registration. I request that this matter be processed without further delay.,Administrative Offices
Could you please check this? the hostel mess is serving food much later than the announced timing and the situation is getting worse. Please ask the hostel administration to resolve this.,Hostel/Provost Office
The printer in the student lab is showing an error for every print job since yesterday. Kindly have IT support investigate this.,IT Services
The accounts office has not reflected my bank payment for three days now and the deadline is approaching; Please check the payment or document status and correct it.,Administrative Offices
"Hi, the fee challan cannot be generated for the current semester even after I reported it earlier. Please check the payment or document status and correct it.",Administrative Offices
I noticed that the hostel entrance security check is not being done consistently since the start of this semester pls fix this soon.,Hostel/Provost Office
Please look into this issue: unknown visitors have been entering the hostel without proper checking since the start of this semester so I need the provost office to check the matter. Please ask the hostel administration to resolve this.,Hostel/Provost Office
Could you please check this? the toilet flush in the student washroom is broken. Kindly arrange a repair as soon as possible.,Maintenance & Facilities
"I am having a problem because the hostel room has a broken cupboard and damaged bed frame after the latest update. I am not sure who else to contact, so I am submitting this complaint. I request the provost office to investigate and take action.",Hostel/Provost Office
"Hi, the grading rubric was not followed for my project evaluation since last week and I am worried it may affect my GPA; Please verify the record and correct it.",Academic
I am having a problem because the hostel entrance security check is not being done consistently. I checked the relevant notice and the information still does not match. I request the provost office to investigate and take action.,Hostel/Provost Office
"Hi, two of my final exams are scheduled at the same time for three days now. I am not sure who else to contact, so I am submitting this complaint. Please review the matter before the next academic deadline.",Academic
"This is getting difficult because my official document request was closed without issuing the document since last week. The issue is not urgent in an emergency sense, but it needs proper attention. Please check the payment or document status and correct it.",Administrative Offices
"I have already tried to get this sorted, but my admission application shows incomplete documents although everything was submitted. Please resolve the discrepancy in the official record.",Administrative Offices
I have been facing a problem where the hostel mess is serving food much later than the announced timing after the latest update. I request the provost office to investigate and take action.,Hostel/Provost Office
"I have already tried to get this sorted, but the fee challan cannot be generated for the current semester. Can the administrative office review this and provide the correct status?",Administrative Offices
i have been facing a problem where my security deposit refund is still pending after clearance which is causing unnecessary delay. Kindly ask the relevant office to resolve this issue.,Administrative Offices
This is getting difficult because network access in the engineering block drops repeatedly after the latest update and the problem happens repeatedly; i would appreciate a proper technical fix for this issue.,IT Services
I want to report that the fee challan generated by the portal has the wrong amount. This is affecting a routine university task that I need to complete. Please check the payment or document status and correct it.,Administrative Offices
I need help because my GPA calculation appears incorrect after the latest result since yesterday. Please look into this because I have not been able to resolve it myself.,Academic
I want to report that the elevator stops between floors and feels unsafe since last week and it is disturbing classes; Please arrange proper repair rather than another temporary fix.,Maintenance & Facilities
"Hi, rainwater is entering the corridor through a damaged window. The issue is not urgent in an emergency sense, but it needs proper attention. Please send the maintenance team to inspect and repair it.",Maintenance & Facilities
"Hi, the curfew entry record shows me late even though I entered before closing time since yesterday and the issue has been reported before. Can this be addressed by the hostel management soon?",Hostel/Provost Office
I want to report that the curfew entry record shows me late even though I entered before closing time and it is causing problems with daily hostel life; Can this be addressed by the hostel management soon?,Hostel/Provost Office
"Hi, my GPA calculation appears incorrect after the latest result since yesterday. This is affecting a routine university task that I need to complete. Please look into this because I have not been able to resolve it myself.",Academic
I need help because the computer lab PCs are taking a very long time to log in even after I reported it earlier i already reported it but no response yet.,IT Services
"This is getting difficult because the accounts office says my refund is processed but i have not received it since the start of this semester. I am not sure who else to contact, so I am submitting this complaint. Please check the payment or document status and correct it.",Administrative Offices
I noticed that the room allocation list shows the wrong hostel block for me since last week and it is becoming frustrating for residents. Please check the hostel record and fix the problem.,Hostel/Provost Office
This is getting difficult because the registration system says the course is full even though seats were announced during the last two classes and this is affecting my semester planning. Please review the matter before the next academic deadline.,Academic
There is an issue with my university record: my admission application shows incomplete documents although everything was submitted since last week and I have visited the office more than once; Please verify the record and update it.,Administrative Offices
There is an issue with my university record: my midterm marks are missing from the portal can u check this please?,Academic
There is an issue with my university record: the mess food is often cold by the time students are served i already reported it but no response yet.,Hostel/Provost Office
My complaint is that the assignment grade was entered under the wrong student record which may delay my graduation process; Can someone please confirm the correct status and fix the error?,Academic
I noticed that the registration system says the course is full even though seats were announced for three days now and I do not know which information to follow; Kindly check this issue and update the academic record.,Academic
"Could you please check this? I have not received feedback from my thesis supervisor for several weeks even after I reported it earlier please help, its still not fixed.",Academic
"Hi, the fee installment approval is not reflected in the system after the latest update and the deadline is approaching. I request that this matter be processed without further delay.",Administrative Offices
"For the past few days, the timetable has overlapping lectures for two compulsory courses but the issue is still unresolved; Please look into this because I have not been able to resolve it myself.",Academic
"I have been facing a problem where the toilet flush in the student washroom is broken during the last two classes. I have tried the normal procedure once already, but nothing changed. Please arrange proper repair rather than another temporary fix.",Maintenance & Facilities
"My complaint is that I was marked absent in a class where I signed the attendance sheet since yesterday. I am not sure who else to contact, so I am submitting this complaint. Kindly check this issue and update the academic record.",Academic
"This is getting difficult because the registrar office has not issued a requested official document for three days now. The issue is not urgent in an emergency sense, but it needs proper attention. Please check the payment or document status and correct it.",Administrative Offices
I have been facing a problem where I am locked out of my university account even after resetting the password and the problem happens repeatedly; Please restore access as soon as possible.,IT Services
Could you please check this? my university email is not receiving messages from official mailing lists for three days now so I need the account or service checked. Please restore access as soon as possible.,IT Services
My complaint is that the lights in our classroom keep flickering during lectures since last week which is causing inconvenience to students and staff; Please have the facilities staff check this issue.,Maintenance & Facilities
My complaint is that the parking area is badly congested because the markings are not visible. Please have the facilities staff check this issue.,Maintenance & Facilities
I have been facing a problem where two-factor authentication codes for the portal arrive too late to use since last week. I checked the relevant notice and the information still doesnt match. Can the IT team check the account or service configuration?,IT Services
There is an issue with my university record: my financial aid application has not moved beyond initial review since yesterday which is causing unnecessary delay; Can the administrative office review this and provide the correct status?,Administrative Offices
I am having a problem because the scholarship status has remained pending for a long time since the start of this semester and I have visited the office more than once. Please verify the record and update it.,Administrative Offices
"This is getting difficult because there has been no electricity in part of the academic block since yesterday pls help, its still not fixed.",Maintenance & Facilities
"Could you please check this? the fee challan generated by the portal has the wrong amount since the start of this semester. The issue is not urgent in an emergency sense, but it needs proper attention. Please verify the record and update it.",Administrative Offices
"I need help because the online service becomes unavailable during registration hours. I have tried the normal procedure once already, but nothing changed. I would appreciate a proper technical fix for this issue.",IT Services
I want to report that my bonafide certificate request has not been processed since last week and this is blocking another university process. I request that this matter be processed without further delay.,Administrative Offices
Please look into this issue: the parking area is badly congested because the markings are not visible even after I reported it earlier and it is disturbing classes. Please send the maintenance team to inspect and repair it.,Maintenance & Facilities
I have been facing a problem where the backup generator did not start during the last power outage during the last two classes. Please have the facilities staff check this issue.,Maintenance & Facilities
"Hi, a washroom tap has been leaking continuously since yesterday and the problem has continued for several days. This needs to be fixed before it becomes a bigger problem.",Maintenance & Facilities
I need help because my bonafide certificate request has not been processed after the latest update so I need clarification and correction; Please check the payment or document status and correct it.,Administrative Offices
