text,department
the duplicate student card request has no status update despite repeated visits. The delay is creating difficulty with my semester matters. I request verification and completion of the pending process.,Administrative Offices
"Hi, there seems to be an issue with the corridor lights is blocked and water is collecting around it. I have already checked this more than once. Please arrange repair as soon as possible.",Maintenance & Facilities
the printing system has not been restored after an earlier complaint.,IT Services
I am having trouble because the migration certificate is causing difficulty with another university process. I have already checked this more than once. The concerned office is requested to check and complete this matter.,Administrative Offices
I want to report that the drinking water supply is making a loud noise throughout lectures. I have already checked this more than once. Please arrange repair as soon as possible.,Maintenance & Facilities
"Sir please check, i am having trouble because my roommate issue has become worse this week. This is affecting normal hostel routine. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. I request the Provost Office to look into this matter.",Hostel/Provost Office
the scholarship payment shows an incorrect amount. I have kept a copy of the submitted form and payment receipt. Please process the request and correct the record.,Administrative Offices
I am facing an issue because the online registration portal does not accept my correct login details. Restarting the device did not solve the issue. I request technical support for this issue.,IT Services
"the transcript is different from what appears on the departmental notice. This issue is causing difficulty with my current semester planning. Because the issue is still unresolved, it is now affecting my normal university work. I request the department to resolve this as soon as possible.",Academic
I need help because the transcript does not include marks for work that I submitted. I have already checked this more than once. Please check the matter before it affects my semester further.,Academic
the electrical sockets is damaged and unsafe to use. The area is frequently used by students and staff. Kindly resolve the maintenance problem at the earliest.,Maintenance & Facilities
Please check why the mess food has not been updated in the hostel record. Several residents on the floor are facing the same problem. Please ask the hostel administration to resolve it.,Hostel/Provost Office
the lab computer is not syncing with my student account. Please check whether there is an account or server-side problem. The IT team is requested to inspect and correct this.,IT Services
the admission document has not been approved even after verification. pls ask the concerned administrative office to resolve this.,Administrative Offices
the corridor lights is not available when it is needed. The issue becomes worse during afternoon classes. I request urgent maintenance of this issue.,Maintenance & Facilities
the bonafide certificate has not been processed even though the documents were submitted. I have already visited the concerned office more than once. Kindly review the documents and process the request.,Administrative Offices
I need help because the hostel security refund was marked incomplete although all listed documents were attached. Kindly check the application and provide an update.,Administrative Offices
the laboratory ventilation is making a loud noise throughout lectures.,Maintenance & Facilities
I am having trouble because the hostel water supply has not been updated in the hostel record. The problem is especially difficult during evening hours. Kindly have the warden or relevant staff check this issue.,Hostel/Provost Office
"I want to report that the admission status has not been issued yet. The counter staff asked me to check again later, but there is still no progress. I have been trying to get this sorted out, but there has not been a clear resolution yet. The concerned office is requested to check and complete this matter.",Administrative Offices
There seems to be an issue with my universirty email has not been restored after an earlier complaint. I have already checked this more than once. Please investigate the error and update the service.,IT Services
the transcript has not been shared with students. Kindly investigate the discrepancy and make the required correction.,Academic
I want to bring this issue to your attention: the exam date sheet was uploaded late and now I cannot complete the next process. I submitted the required application before the deadline. Please update the record according to the submitted documents.,Academic
"I have a problem, the online registration portal has been unavailable since this morning. Please investigate the error and update the service.",IT Services
"I am having trouble because the lab computer is rejecting files that meet the stated requirements. The issue occurs both in the lab and on my own device. I have been trying to get this sorted out, but there has not been a clear resolution yet. The IT team is requested to inspect and correct this.",IT Services
the final exam result contains an error that is affecting my semester record.,Academic
Can someone check why the corridor lights has been left unrepaired since last week. I have already checked this more than once. Please check the problem and restore the facility.,Maintenance & Facilities
"Hi, i want to bring this issue to your attention: the room ceiling fan is not available at the stated time. Several residents on the floor are facing the same problem. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. The concerned hostel staff are requested to take action.",Hostel/Provost Office
I want to bring this issue to your attention: the accounts office receipt was submtted before the deadline but still shows pending. The application was submitted within the announced dates. Please process the request and correct the record.,Administrative Offices
the backup generator is not providing adequate service.,Maintenance & Facilities
There seems to be an issue with my GPA calculation was entered under the wrong course code. I have already checked this more than once. Kindly investigate the discrepancy and make the required correction.,Academic
I am writing regarding the common room has not been resolved after repeated reporting. I have already checked this more than once. Please ask the hostel administration to resolve it.,Hostel/Provost Office
I want to report that the LMS course page is not loading the required page. Kindly ask IT support to resolve this problem.,IT Services
"Can u check this, i need help becuase my thesis supervision contains an error that is affecting my semester record. Please recheck the entry and let me know once it is fixed.",Academic
"Please help, the course section shows a value that does not match the marks announced in class. I already contacted the relevant teacher but the record is unchanged. Because the issue is still unresolved, it is now affecting my normal university work. Please review this issue and update the academic record.",Academic
Can someone check why the fee correction application has not been forwarded to the concerned office. I have already checked this more than once. Please ask the concerned administrative office to resolve this.,Administrative Offices
I want to report that the result card was marked absent although I attended the class. I have already checked this more than once. Could the concerned office please confirm the correct status?,Academic
my midterm marks does not reflect the form I submitted on time. This issue is causing difficulty with my current semester planning. Please verify the recrod and correct it.,Academic
I am facing an issue because the hostel cleaning schedule has become worse this week. Several residents on the floor are facing the same problem. Please take action and update me about the complaint.,Hostel/Provost Office
my degree verification request was entered under the wrong category.,Administrative Offices
"Please help, the quiz score has not been shared with students. I need the corrected record for an upcoming academic requirement. Because the issue is still unresolved, it is now affecting my normal university work. Please review this issue and update the academic record.",Academic
There seems to be an issue with my CGPA was changed without any explanation. Other students in the same class can see the correct information. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please update the record according to the submitted documents.,Academic
the room change request is creating an uncomfortable living situation. Several residents on the floor are facing the same problem. Please ask the hostel administration to resolve it.,Hostel/Provost Office
There is a problem with the lab internet connection does not recognize my account. I tried from more than one device and the problem is the same. I request technical support for this issue.,IT Services
Please check why the building staircase is not available when it is needed. I have already checked this more than once. Please arrange repair as soon as possible.,Maintenance & Facilities
I am having trouble because my thesis supervision has not been approved despite repeated follow-up. I would appreciate verification from the concerned academic office. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please recheck the entry and let me know once it is fixed.,Academic
I want to bring this issue to your attention: the university server does not accept my correct login details. Other university websites are opening normally. Please resolve the technical problem before the deadline.,IT Services
Please check why my attendance record is creating a clash with another registered course. I submitted the required application before the deadline. I request the department to resolve this as soon as possible.,Academic
the hostel curfew entry is causing problems for residents every day. Kindly have the warden or relevant staff check this issue.,Hostel/Provost Office
"the official certificate request was entered under the wrong category. I need the document for another university process. Because the issue is still unresolved, it is now affecting my normal university work. Please process the request and correct the record.",Administrative Offices
"There is a problem with the hostel water supply is creating repeated arguments among residents. The warden was informed, but I have not received any update. Please handle the matter according to hostel policy.",Hostel/Provost Office
my clearance form has no status update despite repeated visits. The required documents and receipt were submitted. Please correct the record and confirm the updated status.,Administrative Offices
"Hi, the admission fee recrod has not been approved even after verification.",Administrative Offices
"the washroom taps is overflowing during busy hours. A maintenance complaint was already reported, but the problem remains. Kindly send the maintenance team to inspect and fix it.",Maintenance & Facilities
"my clearance form needs correction in the administrative record. The counter staff asked me to check again later, but there is still no progress. The concerned office is requested to check and complete this matter.",Administrative Offices
I would like to complain that the lecture room lights has been left unrepaired since last week. The facility is currently difficult to use safely. Kindly send the maintenance team to inspect and fix it.,Maintenance & Facilities
Im writing regarding the hosel security refund was supposed to be completed earlier but remains unresolved. I have already checked this more than once. Kindly review the documents and process the request.,Administrative Offices
I am having trouble because the biometric attendance machine is preventing me from accessing course material. The issue occurs both in the lab and on my own device. I have been trying to get this sorted out but there has not been a clear resolution yet. Please restore access as soon as possible.,IT Services
"Please help, the hostel gate procedure was reported to the warden but no action has been taken. The problem is especially difficult during evening hours. Please ask the hostel administration to resolve it.",Hostel/Provost Office
"Please help, the university server is not responding at all. Please investigate the error and update the service.",IT Services
"Hi, the electrical sockets has not been repaired after an earlier complaint. Students are facing this problem every day. The concerned staff are requested to repair this promptly.",Maintenance & Facilities
Im having trouble because the admission fee recoard has not been approved even after verification. I have already checked this more than once. I request verification and completion of the pending process.,Administrative Offices
There is a problem with my clearance form has not been processed even though the documents were submitted. I have already checked this more than once. I request verification and completion of the pending process.,Administrative Offices
I want to report that the printing system is rejecting files that meet the stated requirements. Kindly ask IT support to resolve this problem.,IT Services
"This is getting difficult, the course section is creating a clash with another registered course. This issue is causing difficulty with my current semester planning. I request the department to resolve this as soon as possible.",Academic
"Hi, my roommate issue needs attention from the provost office.",Hostel/Provost Office
"Hi, i am writing regarding the computer lab software fails before the process is completed. I tried from more than one device and the problem is the same. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. I request technical support for this issue.",IT Services
the hostel corridor lights has not been resolved after repeated reporting. I would like the matter to be handled according to hostel rules. Please ask the hostel administration to resolve it.,Hostel/Provost Office
I am having trouble because the course section was marked absent although I attended the class. I have already checked this more than once. Kindly investigate the discrepancy and make the required correction.,Academic
There is a problem with my portal login has been unavailable since this morning. The issue occurs both in the lab and on my own device. Please restore access as soon as possible.,IT Services
Please check why my financial aid application was entered under the wrong category. I have already checked this more than once. Please resolve the issue without further unnecessary delay.,Administrative Offices
"Can u check this, i need help because the computer lab software works for a few minutes and then goes offline. I tried from more than one device and the problem is the same. Please check the account or system and fix the issue.",IT Services
Could you please look into this: the room furniture was handled differently from the stated hostel rules. I have already submitted a request at the hostel office. Please handle the matter according to hostel policy.,Hostel/Provost Office
Can someone check why my fee challan is stuck between two administrative offices. I have already checked this more than once. The concerned offce is requested to check and complete this matter.,Administrative Offices
"Please help, the drinking water supply has not been repaired after an earlier complaint. The issue becomes worse during afternoon classes. Please check the problem and restore the facility.",Maintenance & Facilities
the password reset service works for a few minutes and then goes offline. I reported this earlier to the IT desk but it is still unresolved. Please check the account or system and fix the issue.,IT Services
"I have a problem, i want to bring this issue to your attention: the lecture desk has loose parts that may cause an accident. I have already checked this more than once. Please resolve the maintenance problem at the earliest.",Maintenance & Facilities
I need help because the electrical sockets is not available when it is needed. Students are facing this problem every day. Kindly resolve the maintenance problem at the earliest.,Maintenance & Facilities
Can someone check why the student portal is not loading the required page. The IT team is requested to inspect and correct this.,IT Services
the semester timetable has been pending for several days. This issue is causing difficulty with my current semester planning. Please update the record according to the submitted documents.,Academic
"the result card does not reflect the form I submitted on time. Because of this error, I am unable to proceed with the next academic step. Because the issue is still unresolved, it is now affecting my normal university work. Could the concerned office please confirm the correct status?",Academic
I am facing an issue because the room change request is creating an uncomfortable living situation. I have already checked this more than once. Kindly have the warden or relevant staff check this issue.,Hostel/Provost Office
the classroom windows has been left unrepaired since last week.,Maintenance & Facilities
I am writing regarding the projector connection has been unavailable since this morning. I reported this earlier to the IT desk but it is still unresolved. Please resolve the technical problemm before the deadline.,IT Services
"Im facing an issue because the LMS course page fails before the process is completed. Please check whether there is an account or server-side problem. I have been trying to get this sorted out, but there has not been a clear resolution yet. The IT team is requested to inspect and correct this.",IT Services
the classroom chairs has broken fittings. The condition is affecting normal use of the area. Please check the problem and restore the facility.,Maintenance & Facilities
course registration still shows the old information after correction. I have checked the portal more than once and the same problem remains. I request the deparment to resolve this as soon as possible.,Academic
Please check why the hostel security desk was reported to the warden but no action has been taken. The problem is especially difficult during evening hours. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please handle the matter according to hostel policy.,Hostel/Provost Office
I am having trouble because the washroom plumbing has exposed wiring that should be inspected. This is especially difficult when the room is full. I request urgent maintenance of this issue.,Maintenance & Facilities
the biometric attendance machine keeps disconnecting during use. Please check whether there is an account or server-side problem. Please investigate the error and update the service.,IT Services
I am writing regarding the room change request has become worse this week. I have already checked this more than once. Please ask the hostel administration to resolve it.,Hostel/Provost Office
Please check why the laundry area is causing problems for residents every day. I have already checked this more than once. The concerned hostel staff are requested to take action.,Hostel/Provost Office
the registered credit hours does not reflect the form I submitted on time. I have checked the portal more than once and the same problem remains. Kindly review this issue and update the academic record.,Academic
Could you please look into this: the document attestation request has not been processed even though the documents were submitted. The application was submitted within the announced dates. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. The concerned office is requested to check and complete this matter.,Administrative Offices
Please check why the building staircase is leaking and making the floor wet. I have already checked this more than once. Please arrange repair as soon as possible.,Maintenance & Facilities
"plz help, please check why the toilet flush is making a loud noise throughout lectures. Students are facing this problem every day. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. I request urgent maintenance of this issue.",Maintenance & Facilities
Please check why the hostel WiFi complaint record was handled differently from the stated hostel rules. Please resolve this hostel-related problem soon.,Hostel/Provost Office
the admission status has not been issued yet.,Administrative Offices
Could you please look into this: the hostel washroom needs attention from the provost office. I have already checked this more than once. The concerned hostel staff are requested to take action.,Hostel/Provost Office
I need help because the toilet flush is damaged and unsafe to use. It would be better to repair it before the damage increases. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please arrange repair as soon as possible.,Maintenance & Facilities
the transcript does not include marks for work that I submitted. This issue is causing difficulty with my current semester planning. Kindly review this issue and update the academic record.,Academic
I am having trouble because the campus network has been unavailable since this morning. Other university websites are opening normally. Please check the account or system and fix the issue.,IT Services
I need help becase the toilet flush is damaged and unsafe to use. I have already checked this more than once. I request urgent maintenance of this issue.,Maintenance & Facilities
"I want to report that the hot water facility needs attention from the provost office. I informed the hostel staff earlier, but the issue continues. Kindly inspect the issue and arrange the required solution.",Hostel/Provost Office
the classroom fan is in poor condition and needs replacement.,Maintenance & Facilities
the laboratory ventilation has not been repaired after an earlier complaintt.,Maintenance & Facilities
There is a problem with the assignment grade was entered under the wrong course code. I would appreciate verification from the concerned academic office. Could the concerned office please confirm the correct status?,Academic
There seems to be an issue with the university server does not send the verification message. Please check whether there is an account or server-side problem. Please investigate the error and update the service.,IT Services
"the classroom ceiling is in poor condition and needs replacement. The problem is now affecting more than one class. Because the issue is still unresolved, it is now affecting my normal university work. Please have this facility repaired or replaced.",Maintenance & Facilities
"There is a problm with the computer lab software is extremely slow during class hours. I need access before the current submission deadline. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please check the account or system and fix the issue.",IT Services
I want to report that my student card is causing difficulty with another university process. I have kept a copy of the submitted form and payment receipt. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please correct the record and confirm the updated status.,Administrative Offices
I am having trouble because the hostel cleaning schedule has not been updated in the hostel record. Several residents on the floor are facing the same problem. Please ask the hostel administration to resolve it.,Hostel/Provost Office
"There is a problemm with the laundry area has been pending with the hostel office. I informed the hostel staff earlier, but the issue continues. Kindly inspect the issue and arrange the required solution.",Hostel/Provost Office
I am having trouble because the thesis progress review has an incorrect total after the latest update. I have already checked this more than once. I request the department to resolve this as soon as possible.,Academic
"the department elevator has loose parts that may cause an accident. A maintenance complaint was already reported, but the problem remains. becuase the issue is still unresolved, it is now affecting my normal university work. Please arrange repair as soon as possible.",Maintenance & Facilities
"the practical marks shows a value that doesnt match the marks announced in class. I need the corrected record for an upcoming academic requirement. Because the issue is still unresolved, it is now affecting my normal university work. Kindly investigate the discrepancy and make the required correction.",Academic
"Hi, i would like to complain that the semester timetable is still missing from the student record. The supporting document was submitted at the department office. Please investigate the discrepancy and make the required correction.",Academic
the official certificate request was entered under the wrong category. This matter has remained unresolved for several working days. Please process the request and correct the record.,Administrative Offices
"Can u check this, there seems to be an issue with the room ceiling fan is not being handled according to the hostel procedure. The warden was informed, but I have not received any update. The concerned hostel staff are requested to take action.",Hostel/Provost Office
There is a problem with the lecture room lights is creating an uncomfortable environment in the room. The condition is affecting normal use of the area. I have been trying to get this sorted out but there has not been a clear resolution yet. I request urgent maintenance of this issue.,Maintenance & Facilities
There is a problem with the official certificate request was marked incomplete although all listed documents were attached. The concerned office is requested to check and complete this matter.,Administrative Offices
the washroom taps is causing difficulty for students during lectures. The problem is now affecting more than one class. pleas have this facility repaired or replaced.,Maintenance & Facilities
Please check why the hostel corridor lights is not being handled according to the hostel procedure. Please resolve this hostel-related problem soon.,Hostel/Provost Office
the admission fee recoard shows an incorrect amount. I have kept a copy of the submitted form and payment receipt. Please correct the record and confirm the updated status.,Administrative Offices
the electrical sockets is not providing adequate service.,Maintenance & Facilities
There is a problem with the hostel cleaning schedule has not been repaired despite an earlier request. Please ask the hostel administration to resolve it.,Hostel/Provost Office
"This is getting difficult, my clearance form has been delayed beyond the stated processing time. The concerned office is requested to check and complete this matter.",Administrative Offices
my clearance form was marked incomplete although all listed documents were attached. Please ask the concerned administrative offce to resolve this.,Administrative Offices
"Please help, i need help because the hosel security refund was supposed to be completed earlier but remains unresolved. The required documents and receipt were submitted. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please process the request and correct the record.",Administrative Offices
"I need help because the lecture desk needs urgent cleaning and maintenance. The area is frequently used by students and staff. I have been trying to get this sorted out, but there hasnt been a clear resolution yet. Please arrange repair as soon as possible.",Maintenance & Facilities
"the thesis progress review was changed without any explanation. I already contacted the relevant teacher but the record is unchanged. Because the issue is still unresolved, it is now affecting my normal university work. Could the concerned office please confirm the correct status?",Academic
the thesis progress review is preventing me from completing registration.,Academic
"the lecture room lights has been left unrepaired since last week. The condition is affecting normal use of the area. Because the issue is still unresolved, it is now affecting my normal university work. Please check the problem and restore the facility.",Maintenance & Facilities
I would like to complain that the makeup exam request has an incorrect total after the latest update. I have already checked this more than once. Please verify the record and correct it.,Academic
"Please help, the lecture desk has not been repaired after an earlier complaint. The concerned staff are requested to repair this promptly.",Maintenance & Facilities
I want to bring this issue to your attention: the migration certificate contains incorrect studnet information. The delay is creating difficulty with my semester matters. Kindly check the application and provide an update.,Administrative Offices
my degree verification request was supposed to be completed earlier but remains unresolved. The application was submitted within the announced dates. Please ask the concerned administrative office to resolve this.,Administrative Offices
"Please help, i would like to complain that the classroom chairs keeps stopping and starting. Please resolve the maintenance problem at the earliest.",Maintenance & Facilities
"I am writing regarding the hostel water supply is making it difficult to stay in the room. The problem is especially difficult during evening hours. I have been trying to get this sorted out, but there hasnt been a clear resolution yet. Kindly inspect the issue and arrange the required solution.",Hostel/Provost Office
I am having trouble because my midterm marks has not been approved despite repeated follow-up. The supporting document was submitted at the department office. Please verify the recrod and correct it.,Academic
I would like to complain that my hostel room allocation is causing unnecessary difficulty at night. I would like the matter to be handled according to hostel rules. I have been trying to get this sorted out but there has not been a clear resolution yet. Kindly inspect the issue and arrange the required solution.,Hostel/Provost Office
"Sir please check, the accounts office receipt is causing difficulty with another university process. I have already visited the concerned office more than once. Because the issue is still unresolved, it is now affecting my normal university work. The concerned office is requested to check and complete this matter.",Administrative Offices
"Sir please check, i am writing regarding the bonafide certificate has not been processed even though the documents were submitted. I have kept a copy of the submitted form and payment receipt. Please correct the record and confirm the updated status.",Administrative Offices
I would like to complain that the hostel gate procedure is still unresolved after several days. This is affecting normal hostel routine. Kindly have the warden or relevant staff check this issue.,Hostel/Provost Office
I want to report that the classroom chairs has loose parts that may cause an accident. The condition is affecting normal use of the area. I would be grateful if the responsible offce could review the details instead of asking me to repeat the same process. I request urgent maintenance of this issue.,Maintenance & Facilities
I want to report that the semester timetable is showing the wrong course information. I have already checked this more than once. I request the department to resolve this as soon as possible.,Academic
"Can u check this, pleas check why the campus network is rejecting files that meet the stated requirements. I reported this earlier to the IT desk but it is still unresolved. Please resolve the technical problem before the deadline.",IT Services
Please check why the hostel water supply is causing unnecessary difficulty at night. I have already checked this more than once. Please take action and update me about the complaint.,Hostel/Provost Office
"This is getting difficult, the migration certificate was supposed to be completed earlier but remains unresolved. Please review the documents and process the request.",Administrative Offices
"Hi, i am facing an issue because the electrical sockets is creating an uncomfortable environment in the room. The condition is affecting normal use of the area. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please resolve the maintenance problem at the earliest.",Maintenance & Facilities
"I need help because the classroom fan has broken fittings. The area is frequently used by students and staff. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please check the problem and restore the facility.",Maintenance & Facilities
"Please help, i want to report that the classroom ceiling is creating an uncomfortable environment in the room. Please check the problem and restore the facility.",Maintenance & Facilities
my portal login has been unavailable since this morning. Please check the account or system and fix the issue.,IT Services
the hostel gate procedure is not available at the stated time. I request the Provost Office to look into this matter.,Hostel/Provost Office
Could you please look into this: the quiz score was not accepted even though I met the deadline. Please check the matter before it affects my semester further.,Academic
I am having trouble because the classroom projector keeps disconnecting during use. I have already checked this more than once. The IT team is requested to inspect and correct this.,IT Services
Could you please look into this: my midterm marks was changed without any explanation. I request the department to resolve this as soon as possible.,Academic
I am having trouble because the admission fee record shows an incorrect amount. I would appreciate a clear status instead of being sent between offices. I request verification and completion of the pending process.,Administrative Offices
I need help because the hostel corridor lights has not been repaired despite an earlier request. Please take action and update me about the complaint.,Hostel/Provost Office
the drinking water supply is causing difficulty for students during lectures.,Maintenance & Facilities
my CGPA contains an error that is affecting my semester record. I submitted the required application before the deadline. Please recheck the entry and let me know once it is fixed.,Academic
"I would like to complain that the migration certificate has no status update despite repeated visits. I have already visited the concerned office more than once. I have been trying to get this sorted out, but there has not been a clear resolution yet. Kindly check the application and provide an update.",Administrative Offices
"Sir pleas check, the password reset service keeps disconnecting during use. I already changed the password, but the error remains. The IT team is requested to inspect and correct this.",IT Services
"I want to report that my midterm marks has been pending for several days. This issue is causing difficulty with my current semester planning. I have been trying to get this sorted out, but there has not been a clear resolution yet. Could the concerned office please confirm the correct status?",Academic
Im facing an issue because the quiz score does not reflect the form I submitted on time. I submitted the required application before the deadline. Please check the matter before it affects my semester further.,Academic
I am facing an issue because my student card was marked incomplete although all listed documents were attached. I need the document for another university process. The concerned office is requested to check and complete this matter.,Administrative Offices
Please check why the common room is still unresolved after several days. Several residents on the floor are facing the same problem. Kindly inspect the issue and arrange the required solution.,Hostel/Provost Office
"the network connection is rejecting files that meet the stated requirements. I reported this earlier to the IT desk but it is still unresolved. Because the issue is still unresolved, it is now affecting my normal university work. pls check the account or system and fix the issue.",IT Services
the fee refund request is being delayed because the counter staff keep asking me to return later. I have already visited the concerned office more than once. Kindly check the application and provide an update.,Administrative Offices
I am facing an issue because the fee refund request does not match the payment receipt. I need the document for another university process. The concerned office is requested to check and complete this matter.,Administrative Offices
the deparment printer works for a few minutes and then goes offline.,IT Services
I want to report that the migration certificate was returned without explaining what is missing. I have already checked this more than once. pleas resolve the issue without further unnecessary delay.,Administrative Offices
I am facing an issue because the parking area is leaking and making the floor wet. The issue becomes worse during afternoon classes. plz inspect the area and take the necessary action.,Maintenance & Facilities
I want to report that the practical marks was entered under the wrong course code. I have already checked this more than once. I request the department to resolve this as soon as possible.,Academic
I need help because the lab computer does not accept my correct login details. Please resolve the technical problem before the deadline.,IT Services
the assignment grade has been pending for several days. Could the concerned office please confirm the correct status?,Academic
"I am having trouble because the room change request is not being handled according to the hostel procedure. The warden was informed, but I have not received any update. Please ask the hostel administration to resolve it.",Hostel/Provost Office
"the semester timetable has not been shared with students. The department office asked me to wait, but there has been no update. I request the department to resolve this as soon as possible.",Academic
I would like to complain that the registrar application contains incorrect student information. This matter has remained unresolved for several working days. Please process the request and correct the record.,Administrative Offices
the water cooler needs urgent cleaning and maintenance. This is especially difficult when the room is full. Please inspect the area and take the necessary action.,Maintenance & Facilities
I want to report that my thesis supervision hasnt been shared with students. This issue is causing difficulty with my current semester planning. Kindly review this issue and update the academic record.,Academic
the final exam result was entered under the wrong course code. This issue is causing difficulty with my current semester planning. Please update the record according to the submitted documents.,Academic
"I am having trouble because the projector connection is not responding at all. I already changed the password, but the error remains. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please resolve the technical problem before the deadline.",IT Services
"Can u check this, i am writing regarding the drinking water supply is making a loud noise throughout lectures. I have already checked this more than once. The concerned staff are requested to repair this promptly.",Maintenance & Facilities
"the classroom chairs has broken fittings. It would be better to repair it before the damage increases. Because the issue is still unresolved, it is now affecting my normal university work. Please inspect the area and take the necessary action.",Maintenance & Facilities
Could you please look into this: the mess food is not being handled according to the hostel procedure. I would like the matter to be handled according to hostel rules. Please handle the matter according to hostel policy.,Hostel/Provost Office
I want to report that the hostel corridor lights requires inspection by hostel staff. I have already submtted a request at the hostel office. Kindly inspect the issue and arrange the required solution.,Hostel/Provost Office
the printing system has stopped working after the latest update. I need access before the current submission deadline. Kindly ask IT support to resolve this problm.,IT Services
"I have a problem, i am facing an issue because the fee refund request was entered under the wrong category. The concerned office is requested to check and complete this matter.",Administrative Offices
I need help because my clearance form is causing difficulty with another university process. I would appreciate a clear status instead of being sent between offices. Please ask the concerned administrative office to resolve this.,Administrative Offices
I want to bring this issue to your attention: the electrical sockets is damaged and unsafe to use. Please inspect the area and take the necessary action.,Maintenance & Facilities
I want to report that my fee challan has not been processed even though the documents were submitted. I have already checked this more than once. Please resolve the issue without further unnecessary delay.,Administrative Offices
I am facing an issue because the laundry area is creating repeated arguments among residents. I have already checked this more than once. The concerned hosel staff are requested to take action.,Hostel/Provost Office
Could you please look into this: the hostel washroom is making it difficult to stay in the room. I have already checked this more than once. Please handle the matter according to hostel policy.,Hostel/Provost Office
the document attestation request was marked incomplete although all listed documents were attached. Please ask the concerned administrative office to resolve this.,Administrative Offices
my financial aid application is stuck between two administrative offices. The delay is creating difficulty with my semester matters. Kindly check the application and provide an update.,Administrative Offices
There is a problem with the corridor lights is in poor condition and needs replacement. Please inspect the area and take the necessary action.,Maintenance & Facilities
the bonafide certificate is stuck between two administrative offices. The application was submitted within the announced dates. Please correct the record and confirm the updated status.,Administrative Offices
"I would like to complain that the makeup exam request is still missing from the student record. I need the corrected record for an upcoming academic requirement. I have been trying to get this sorted out, but there has not been a clear resolution yet. Kindly investigate the discrepancy and make the required correction.",Academic
"Please help, i want to bring this issue to your attention: the drinking water supply is not working properly during class hours. This is especially difficult when the room is full. I have been trying to get this sorted out but there has not been a clear resolution yet. I request urgent maintenance of this issue.",Maintenance & Facilities
"the admission fee record is causing difficulty with another university process. The application was submitted within the announced dates. Because the issue is still unresolved, it is now affecting my normal university work. Please correct the record and confirm the updated status.",Administrative Offices
"Can u check this, i want to bring this issue to your attention: the accounts office receipt has not been processed even though the documents were submitted. The required documents and receipt were submitted. Please process the request and correct the record.",Administrative Offices
the hostel gate procedure has not been repaired despite an earlier request.,Hostel/Provost Office
"Can u check this, the makeup exam request was not accepted even though I met the deadline. can the office confirm the correct status?",Academic
"the hostel WiFi complaint record is affecting basic hostel facilities. Several residents on the floor are facing the same problem. Because the issue is still unresolved, it is now affecting my normal university work. The concerned hostel staff are requested to take action.",Hostel/Provost Office
