text,department
"Please help, my GPA calculation is creating a clash with another registered course. I submitted the required application before the deadline. Please recheck the entry and let me know once it is fixed.",Academic
"I would like to complain that the classroom projector is rejecting files that meet the stated requirements. The issue occurs both in the lab and on my own device. I have been trying to get this sorted out, but there hasnt been a clear resolution yet. The IT team is requested to inspect and correct this.",IT Services
Can someone check why the network connection has been unavailable since this morning. Other university websites are opening normally. Please resolve the technical problm before the deadline.,IT Services
the network connection shows a server error repeatedly.,IT Services
"Can u check this, my CGPA has an incorrect total after the latest update. Please recheck the entry and let me know once it is fixed.",Academic
Please check why the hostel water supply is making it difficult to stay in the room. I have already checked this more than once. Please take action and update me about the complaint.,Hostel/Provost Office
"I am facing an issue because my financial aid applicaton was marked incomplete although all listed documents were attached. I have already visited the concerned office more than once. I have been trying to get this sorted out, but there hasnt been a clear resolution yet. I request verification and completion of the pending process.",Administrative Offices
I would like to complain that my roommate issue is creating an uncomfortable living situation. This is affecting normal hostel routine. I would be grateful if the responsible ofice could review the details instead of asking me to repeat the same process. Kindly inspect the issue and arrange the required solution.,Hostel/Provost Office
the final exam result is different from what appears on the departmental notice. I need the corrected record for an upcoming academic requirement. Please verify the record and correct it.,Academic
"Hi, the thesis progress review has an incorrect total after the latest update. I already contacted the relevant teacher but the record is unchanged. Because the issue is still unresolved, it is now affecting my normal university work. Please review this issue and update the academic record.",Academic
Can someone check why the lab internet connection is not connected to the campus network. I have already checked this more than once. Please restore access as soon as possible.,IT Services
the accounts office receipt is causing difficulty with another university process. This matter has remained unresolved for several working days. Please correct the record and confirm the updated status.,Administrative Offices
the hostel security refund was returned without explaining what is missing. This matter has remained unresolved for several working days. The concerned office is requested to check and complete this matter.,Administrative Offices
"There is a problem with the final exam result has not been approved despite repeated follow-up. The department ofice asked me to wait, but there has been no update. I have been trying to get this sorted out, but there has not been a clear resolution yet. Kindly investigate the discrepancy and make the required correction.",Academic
the projector connection is extremely slow during class hours.,IT Services
"the room change request requires inspection by hostel staff. Please check the hostel record for my earlier complaint. Because the issue is still unresolved, it is now affecting my normal university work. Kindly inspect the issue and arrange the required solution.",Hostel/Provost Office
the laundry area is not available at the stated time.,Hostel/Provost Office
I need help becuase the LMS account fails before the process is completed. The IT team is requested to inspect and correct this.,IT Services
"Can u check this, i am having trouble because the exam date sheet was entered under the wrong course code. The department office asked me to wait, but there has been no update. can the office confirm the correct status?",Academic
Could you please look into this: the bonafide certificate was marked incomplete although all listed documents were attached. I have already checked this more than once. I request verification and completion of the pending process.,Administrative Offices
"This is getting difficult, the lab internet connection works for a few minutes and then goes offline.",IT Services
"the quiz score is different from what appears on the departmental notice. I need the corrected record for an upcoming academic requirement. Because the issue is still unresolved, it is now affecting my normal university work. I request the department to resolve this as soon as possible.",Academic
the classroom chairs is causing difficulty for students during lectures. Please check the problem and restore the facility.,Maintenance & Facilities
"Could you please look into this: my portal login is not responding at all. This is affecting my ability to complete university work. I have been trying to get this sorted out, but there has not been a clear resolution yet. I request technical support for this issue.",IT Services
I am having trouble because the room change request requires inspection by hostel staff. I have already checked this more than once. The concerned hostel staff are requested to take action.,Hostel/Provost Office
There seems to be an issue with my attendance record is still missing from the student record. I have already checked this more than once. Kindly investigate the discrepancy and make the required correction.,Academic
"I want to bring this issue to your attention: the hostel WiFi complaint record needs attention from the provost office. The condition has been causing inconvenience for several days. I have been trying to get this sorted out, but there has not been a clear resolution yet. Kindly have the warden or relevant staff check this issue.",Hostel/Provost Office
"Please help, i need help because the password reset service shows a server error repeatedly. Please check the account or system and fix the issue.",IT Services
"This is getting difficult, i am facing an issue because the hostel corridor lights has been pending with the hostel office. The issue needs attention before it becomes more serious. Please ask the hostel administration to resolve it.",Hostel/Provost Office
I am having trouble because the corridor lights is causing difficulty for students during lectures. I have already checked this more than once. Kindly resolve the maintenance problem at the earliest.,Maintenance & Facilities
"Please help, i am having trouble because the department printer is not connected to the campus network. I have already checked this more than once. Please restore access as soon as possible.",IT Services
my degree verification request has been delayed beyond the stated processing time.,Administrative Offices
my attendance record has not been approved despite repeated follow-up. This issue is causing difficulty with my current semester planning. Kindly review this issue and update the academic record.,Academic
the laundry area has not been resolved after repeated reporting. Please resolve this hostel-related problem soon.,Hostel/Provost Office
Could you please look into this: my university email is not detecting the connected device. I tried from more than one device and the problem is the same. Please investigate the error and update the service.,IT Services
"Hi, could you please look into this: the mess food hasnt been resolved after repeated reporting. Please take action and update me about the complaint.",Hostel/Provost Office
I am facing an issue because the washroom taps is not working properly during class hours. The condition is affecting normal use of the area. Kindly send the maintenance team to inspect and fix it.,Maintenance & Facilities
"I am facing an issue because the lab internet connection is not detecting the connected device. Please check whether there is an account or server-side problem. I have been trying to get this sorted out, but there has not been a clear resolution yet. Kindly check the network or account configuration.",IT Services
I am writing regarding my GPA calculation was marked absent although I attended the class. Please update the record according to the submitted documents.,Academic
the washroom taps needs urgent cleaning and maintenance. The condition is affecting normal use of the area. The concerned staff are requested to repair this promptly.,Maintenance & Facilities
"the university server is not responding at all. Restarting the device did not solve the issue. Because the issue is still unresolved, it is now affecting my normal university work. Please investigate the error and update the service.",IT Services
the registered credit hours has an incorrect total after the latest update. This issue is causing difficulty with my current semester planning. Could the concerned office please confirm the correct status?,Academic
"Sir please check, there is a problemm with my fee challan has been delayed beyond the stated processing time. The counter staff asked me to check again later, but there is still no progress. Please ask the concerned administrative office to resolve this.",Administrative Offices
I need help because the fee correction application has not been approved even after verification. The application was submitted within the announced dates. Please ask the concerned administrative office to resolve this.,Administrative Offices
"Hi, the hosel cleaning schedule is creating an uncomfortable living situation. I informed the hostel staff earlier but the issue continues. Please handle the matter according to hostel policy.",Hostel/Provost Office
the common room is making it difficult to stay in the room.,Hostel/Provost Office
I would like to complain that the parking area has broken fittings. I have already checked this more than once. Kindly send the maintenance team to inspect and fix it.,Maintenance & Facilities
the admission document is causing difficulty with another university process. The application was submitted within the announced dates. Please ask the concerned administrative office to resolve this.,Administrative Offices
I need help becase the email verification link is not responding at all. Kindly check the network or account configuration.,IT Services
"Can u check this, the biometric attendance machine has not been restored after an earlier complaint.",IT Services
the course section has been pending for several days. Other students in the same class can see the correct information. Kindly investigate the discrepancy and make the required correction.,Academic
"I want to bring this issue to your attention: the registrar application has been delayed beyond the stated processing time. The counter staff asked me to check again later, but there is still no progress. Kindly review the documents and process the request.",Administrative Offices
"Hi, the hostel security desk has been pending with the hostel office. Several residents on the floor are facing the same problem. The concerned hostel staff are requested to take action.",Hostel/Provost Office
I want to report that the course section hasnt been approved despite repeated follow-up. I have already checked this more than once. Please update the record according to the submitted documents.,Academic
There is a problm with the lab computer is not connected to the campus network. I need access before the current submission deadline. Kindly ask IT support to resolve this problem.,IT Services
Could you please look into this: the course section has not been approved despite repeated follow-up. This issue is causing difficulty with my current semester planning. Please recheck the entry and let me know once it is fixed.,Academic
I want to bring this issue to your attention: my degree verification request was submitted before the deadline but still shows pending. I have already checked this more than once. Kindly review the documents and process the request.,Administrative Offices
"Please help, there seems to be an issue with the drinking wter supply has been out of order for several days. I have already checked this more than once. I request urgent maintenance of this issue.",Maintenance & Facilities
I need help because the admission document was entered under the wrong category. I have already visited the concerned office more than once. Please process the request and correct the record.,Administrative Offices
"Hi, the hostel security desk is causing unnecessary difficulty at night. The issue needs attention before it becomes more serious. Please handle the matter according to hostel policy.",Hostel/Provost Office
the fee refund request has not been approved even after verification. The delay is creating difficulty with my semester matters. I request verification and completion of the pending process.,Administrative Offices
the hostel washroom is affecting basic hostel facilities. Several residents on the floor are facing the same problem. I request the Provost Office to look into this matter.,Hostel/Provost Office
I need help because the exam date sheet shows a value that does not match the marks announced in class. I need the corrected record for an upcoming academic requirement. Please recheck the entry and let me know once it is fixed.,Academic
"Sir please check, the quiz score is different from what appears on the departmental notice. I submitted the required application before the deadline. Please recheck the entry and let me know once it is fixed.",Academic
"Please help, i want to bring this issue to your attention: the electrical sockets is leaking and making the floor wet. I have already checked this more than once. Please have this facility repaired or replaced.",Maintenance & Facilities
Can someone check why the LMS account keeps disconnecting during use. I need access before the current submission deadline. Kindly check the network or account configuration.,IT Services
"Could you please look into this: the university server is not syncing with my student account. The problem started recently and has continued since then. I have been trying to get this sorted out, but there has not been a clear resolution yet. Kindly check the network or account configuration.",IT Services
the toilet flush is producing a strong smell and needs maintenance.,Maintenance & Facilities
"Hi, i am writing regarding the university server does not recognize my account. I have already checked this more than once. Please check the network or account configuration.",IT Services
"the building staircase has loose parts that may cause an accident. A maintenance complaint was already reported, but the problem remains. Because the issue is still unresolved, it is now affecting my normal university work. Please arrange repair as soon as possible.",Maintenance & Facilities
Im facing an issue because my university email is not responding at all. I have already checked this more than once. Please restore access as soon as possible.,IT Services
"the room cleanliness is creating repeated arguments among residents. The warden was informed, but I have not received any update. Because the issue is still unresolved, it is now affecting my normal university work. The concerned hostel staff are requested to take action.",Hostel/Provost Office
I need help because the hostel WiFi complaint record is making it difficult to stay in the room. I have already checked this more than once. Kindly inspect the issue and arrange the required solution.,Hostel/Provost Office
Can someone check why my midterm marks has been pending for several days. I already contacted the relevant teacher but the record is unchanged. Please update the record according to the submitted documents.,Academic
"the hostel WiFi complaint record has been pending with the hostel office. The issue needs attention before it becomes more serious. Because the issue is still unresolved, it is now affecting my normal university work. Kindly inspect the issue and arrange the required solution.",Hostel/Provost Office
"plz check why the admission document contains incorrect student information. Please verify the record with the accounts or registrar office. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please correct the record and confirm the updated status.",Administrative Offices
"my hostle room allocation needs attention from the provost office. Please check the hostel record for my earlier complaint. Because the issue is still unresolved, it is now affecting my normal university work. Please take action and update me about the complaint.",Hostel/Provost Office
"I want to bring this issue to your attention: the hostel curfew entry was handled differently from the stated hostel rules. I would like the matter to be handled according to hostel rules. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please handle the matter according to hostel policy.",Hostel/Provost Office
"the lab internet connection is rejecting files that meet the stated requirements. I reported this earlier to the IT desk but it is still unresolved. Because the issue is still unresolved, it is now affecting my normal university work. The IT team is requested to inspect and correct this.",IT Services
There seems to be an issue with the document attestation request needs correction in the administrative record. I have already checked this more than once. Please process the request and correct the record.,Administrative Offices
the building staircase is not working properly during class hours. Kindly resolve the maintenance problem at the earliest.,Maintenance & Facilities
I want to bring this issue to your attention: my scholarship application is stuck between two administrative offices. The delay is creating difficulty with my semester matters. I request verification and completion of the pending process.,Administrative Offices
"the common room is not being handled according to the hostel procedure. The warden was informed, but I have not received any update. Please ask the hostel administration to resolve it.",Hostel/Provost Office
There is a problem with the university WiFi has stopped working after the latest update. The IT team is requested to inspect and correct this.,IT Services
the hostel cleaning schedule is creating hygiene concerns for residents. Several residents on the floor are facing the same problem. Please take action and update me about the complaint.,Hostel/Provost Office
the hostel room lock has become worse this week.,Hostel/Provost Office
"Please check why the classroom projector has been unavailable since this morning. I already changed the password, but the error remains. Kindly check the network or account configuration.",IT Services
"I am facing an issue because the email verification link is extremely slow during class hours. I already changed the password but the error remains. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please restore access as soon as possible.",IT Services
I am facing an issue because the common room has not been repaired despite an earlier request. The problem is especially difficult during evening hours. Kindly inspect the issue and arrange the required solution.,Hostel/Provost Office
I am writing regarding the classroom ceiling keeps stopping and starting. Please send someone to inspect the location. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please inspect the area and take the necessary action.,Maintenance & Facilities
"Please check why the washroom plumbing has been left unrepaired since last week. This is especially difficult when the room is full. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please have this facility repaired or replaced.",Maintenance & Facilities
"Hi, the bonafide certificate is causing difficulty with another university process. Please correct the record and confirm the updated status.",Administrative Offices
"Can u check this, please check why the lab internet connection is not loading the required page. Please check the network or account configuration.",IT Services
the parking area needs urgent cleaning and maintenance.,Maintenance & Facilities
I want to bring this issue to your attention: the classroom ceiling is blocked and water is collecting around it. The problem is now affecting more than one class. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Kindly send the maintenance team to inspect and fix it.,Maintenance & Facilities
the university server is not connected to the campus network. Kindly ask IT support to resolve this problemm.,IT Services
Can someone check why the semester timetable still shows the old information after correction. I have already checked this more than once. Kindly investigate the discrepancy and make the required correction.,Academic
"There is a problem with the corridor lights is in poor condition and needs replacement. The condition is affecting normal use of the area. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please have this facility repaired or replaced.",Maintenance & Facilities
I am having trouble because the lecture desk is not working properly during class hours. I have already checked this more than once. Please inspect the area and take the necessary action.,Maintenance & Facilities
Could you please look into this: my hostel room allocation is creating hygiene concerns for residents. Please ask the hostel administration to resolve it.,Hostel/Provost Office
"Please help, the department elevator keeps stopping and starting.",Maintenance & Facilities
the quiz score is showing the wrong course information. I already contacted the relevant teacher but the record is unchanged. Please check the matter before it affects my semester further.,Academic
the bonafide certificate has no status update despite repeated visits. Kindly check the application and provide an update.,Administrative Offices
"the practical mraks is preventing me from completing registration. The department office asked me to wait, but there has been no update. Kindly investigate the discrepancy and make the required correction.",Academic
I am writing regarding the fee correction application is not appearing in the official record. Please verify the record with the accounts or registrar office. Kindly check the application and provide an update.,Administrative Offices
There is a problem with the washroom taps needs urgent cleaning and maintenance. I have already checked this more than once. Please inspect the area and take the necessary action.,Maintenance & Facilities
"pls help, the network connection shows an error whenever I try to submit work.",IT Services
I am writing regarding the lab internet connection has been unavailable since this morning. The issue occurs both in the lab and on my own device. Kindly ask IT support to resolve this problem.,IT Services
I am having trouble because the LMS account is preventing me from accessing course material. I have already checked this more than once. Please resolve the technical problem before the deadline.,IT Services
the fee correction application contains incorrect student information.,Administrative Offices
"I am having trouble because the LMS course page keeps disconnecting during use. I already changed the password, but the error remains. Please restore access as soon as possible.",IT Services
Can someone check why the official certificate request has not been forwarded to the concerned ofice. I have already visited the concerned office more than once. Kindly review the documents and process the request.,Administrative Offices
I am having trouble becase the email verification link has stopped working after the latest update. This is affecting my ability to complete university work. Please check the account or system and fix the issue.,IT Services
the email verification link is showing outdated information. The issue occurs both in the lab and on my own device. I request technical support for this issue.,IT Services
my portal login doesnt send the verification message. I need access before the current submission deadline. Please check the account or system and fix the issue.,IT Services
I am facing an issue because the campus network does not send the verification message. I need access before the current submission deadline. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Kindly ask IT support to resolve this problem.,IT Services
the lecture room lights has loose parts that may cause an accident.,Maintenance & Facilities
"the biometric attendance machine does not accept my correct login details. Please check whether there is an account or server-side problem. Because the issue is still unresolved, it is now affecting my normal university work. Please restore access as soon as possible.",IT Services
the drainage line keeps stopping and starting. The issue becomes worse during afternoon classes. I request urgent maintenance of this issue.,Maintenance & Facilities
the semester timetable is preventing me from completing registration. Other students in the same class can see the correct information. Kindly review this issue and update the academic record.,Academic
"This is getting difficult, i would like to complain that the classroom projector does not send the verification message. I need access before the current submission deadline. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please check the account or system and fix the issue.",IT Services
my university email is showing outdated information.,IT Services
"Can u check this, the backup generator is not providing adequate service. This is especially difficult when the room is full. Please arrange repair as soon as possible.",Maintenance & Facilities
Im writing regarding the room change request has not been updated in the hostel record. Kindly inspect the issue and arrange the required solution.,Hostel/Provost Office
the viva schedule does not reflect the form I submitted on time.,Academic
"There is a problm with the university WiFi keeps disconnecting during use. Other university websites are opening normally. I have been trying to get this sorted out, but there has not been a clear resolution yet. Kindly check the network or account configuration.",IT Services
I want to bring this issue to your attention: the network connection is not responding at all. I have already checked this more than once. Please check the account or system and fix the issue.,IT Services
I need help because the admission document shows an incorrect amount. I have already checked this more than once. Kindly review the documents and process the request.,Administrative Offices
"Hi, can someone check why the biometric attendance machine is extremely slow during class hours. I have already checked this more than once. Please investigate the error and update the service.",IT Services
"my university email works for a few minutes and then goes offline. I tried from more than one device and the problem is the same. Because the issue is still unresolved, it is now affecting my normal university work. Please resolve the technical problem before the deadline.",IT Services
the lecture desk is producing a strong smell and needs maintenance. Please inspect the area and take the necessary action.,Maintenance & Facilities
"Can u check this, could you please look into this: the electrical sockets has been out of order for several days. This is especially difficult when the room is full. Please have this facility repaired or replaced.",Maintenance & Facilities
There is a problem with the printing system does not recognize my account. I have already checked this more than once. Please restore access as soon as possible.,IT Services
the computer lab software has not been restored after an earlier complaint. I reported this earlier to the IT desk but it is still unresolved. Kindly ask IT support to resolve this problem.,IT Services
the mess food is creating hygiene concerns for residents. Please take action and update me about the complaint.,Hostel/Provost Office
the semester timetable is still missing from the student record.,Academic
the exam date sheet is creating a clash with another registered course. I have checked the portal more than once and the same problem remains. Please check the matter before it affects my semester further.,Academic
Could you please look into this: the common room is making it difficult to stay in the room. I have already checked this more than once. Kindly inspect the issue and arrange the required solution.,Hostel/Provost Office
I would like to complain that the thesis progress review was not accepted even though I met the deadline. I already contacted the relevant teacher but the record is unchanged. pls recheck the entry and let me know once it is fixed.,Academic
"I have a problem, i would like to complain that the lecture room lights is creating an uncomfortable environment in the room. The area is frequently used by students and staff. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. The concerned staff are requested to repair this promptly.",Maintenance & Facilities
"I have a problem, i would like to complain that the hostel gate procedure is causing unnecessary difficulty at night. I have already submitted a request at the hostel office. Please handle the matter according to hostel policy.",Hostel/Provost Office
"I am writing regarding the lab computer has been unavailable since this morning. I already changed the password, but the error remains. I request technical support for this issue.",IT Services
the hostel washroom has not been repaired despite an earlier request. This is affecting normal hostel routine. Please handle the matter according to hostel policy.,Hostel/Provost Office
"the lab internet connection is not loading the required page. Restarting the device did not solve the issue. Because the issue is still unresolved, it is now affecting my normal university work. Please check the account or system and fix the issue.",IT Services
the department elevator needs urgent cleaning and maintenance. The concerned staff are requested to repair this promptly.,Maintenance & Facilities
"There is a problem with my midterm marks is showing the wrong course information. The department office asked me to wait, but there has been no update. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Kindly review this issue and update the academic record.",Academic
"I need help because the parking area has broken fittings. The problem is now affecting more than one class. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please arrange repair as soon as possible.",Maintenance & Facilities
"Can u check this, i am writing regarding my midterm marks shows a value that does not match the marks announced in class. Please check the matter before it affects my semester further.",Academic
I am having trouble because the campus network is preventing me from accessing course material. I have already checked this more than once. Please check the account or system and fix the issue.,IT Services
"my financial aid application has not been forwarded to the concerned office. I would appreciate a clear status instead of being sent between offices. Because the issue is still unresolved, it is now affecting my normal universirty work. Please resolve the issue without further unnecessary delay.",Administrative Offices
the biometric attandance machine does not send the verification message. Kindly check the network or account configuration.,IT Services
"Hi, i would like to complain that the hostel gate procedure is not available at the stated time. Please resolve this hostel-related problem soon.",Hostel/Provost Office
Please check why the scholarship payment needs correction in the administrative record. Kindly review the documents and process the request.,Administrative Offices
the hostel water supply is making it difficult to stay in the room. This is affecting normal hostel routine. Please ask the hostel administration to resolve it.,Hostel/Provost Office
"I would like to complain that the lecture room lights has not been repaired after an earlier complaint. Students are facing this problem every day. I have been trying to get this sorted out, but there has not been a clear resolution yet. Kindly resolve the maintenance problem at the earliest.",Maintenance & Facilities
the laundry area was reported to the warden but no action has been taken. Several residents on the floor are facing the same problem. Kindly inspect the issue and arrange the required solution.,Hostel/Provost Office
"the washroom plumbing has loose parts that may cause an accident. A maintenance complaint was already reported, but the problm remains. Kindly resolve the maintenance problem at the earliest.",Maintenance & Facilities
I want to bring this issue to your attention: my fee challan has not been approved even after verification. Please resolve the issue without further unnecessary delay.,Administrative Offices
"Hi, i want to bring this issue to your attention: the university WiFi does not recognize my account. I tried from more than one device and the problem is the same. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please ask IT support to resolve this problem.",IT Services
"There seems to be an issue with the exam date sheet contains an error that is affecting my semester record. The department office asked me to wait, but there has been no update. Please update the record according to the submitted documents.",Academic
I want to report that the department elevator is not working properly during class hours. I have already checked this more than once. The concerned staff are requested to repair this promptly.,Maintenance & Facilities
"the fee correction application was submitted before the deadline but still shows pending. The delay is creating difficulty with my semester matters. Because the issue is still unresolved, it is now affecting my normal university work. Please resolve the issue without further unnecessary delay.",Administrative Offices
I am having trouble because the semester timetable was not accepted even though I met the deadline. Please check the matter before it affects my semester further.,Academic
the lecture room lights is leaking and making the floor wet. Please check the problem and restore the facility.,Maintenance & Facilities
Please check why the room cleanliness has not been resolved after repeated reporting. I have already submitted a request at the hostel office. Kindly inspect the issue and arrange the required solution.,Hostel/Provost Office
the hostel corridor lights was handled differently from the stated hostel rules.,Hostel/Provost Office
the department elevator is producing a strong smell and needs maintenance. Students are facing this problem every day. Please inspect the area and take the necessary action.,Maintenance & Facilities
"Hi, my GPA calculation was changed without any explanation. Please verify the record and correct it.",Academic
There seems to be an issue with my hostel room allocation has not been resolved after repeated reporting. I have already checked this more than once. Please resolve this hostel-related problem soon.,Hostel/Provost Office
There seems to be an issue with the biometric attendance machine is rejecting files that meet the stated requirements. I need access before the current submission deadline. I request technical support for this issue.,IT Services
"I have a problemm, the washroom taps is causing difficulty for students during lectures. Please send the maintenance team to inspect and fix it.",Maintenance & Facilities
I would like to complain that the hostel curfew entry is not working properly. Kindly have the warden or relevant staff check this issue.,Hostel/Provost Office
"the toilet flush is not available when it is needed. This is especially difficult when the room is full. Because the issue is still unresolved, it is now affecting my normal university work. The concerned staff are requested to repair this promptly.",Maintenance & Facilities
I am writing regarding the hostel corridor lights has not been repaired despite an earlier request. Several residents on the floor are facing the same problem. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Kindly inspect the issue and arrange the required solution.,Hostel/Provost Office
"I need help because the fee correction application is causing difficulty with another university process. The delay is creating difficulty with my semester matters. I have been trying to get this sorted out, but there has not been a clear resolution yet. Kindly review the documents and process the request.",Administrative Offices
"I have a problem, please check why the room cleanliness is affecting basic hostel facilities. The warden was informed, but I have not received any update. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. I request the Provost Office to look into this matter.",Hostel/Provost Office
the lab computer is not connected to the campus network. Please check whether there is an account or server-side problem. Kindly ask IT support to resolve this problem.,IT Services
I want to bring this issue to your attention: the water cooler has exposed wiring that should be inspected. Kindly send the maintenance team to inspect and fix it.,Maintenance & Facilities
I am having trouble because the university WiFi is not syncing with my student account. The problem started recently and has continued since then. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please restore access as soon as possible.,IT Services
"This is getting difficult, i want to bring this issue to your attention: the lecture desk is damaged and unsafe to use. Please arrange repair as soon as possible.",Maintenance & Facilities
"Can u check this, the registrar application has not been issued yet. Please ask the concerned administrative office to resolve this.",Administrative Offices
I want to bring this issue to your attention: the accounts office receipt has been delayed beyond the stated processing time. Please correct the record and confirm the updated status.,Administrative Offices
the hostel corridor lights is not being handled according to the hostel procedure. The issue needs attention before it becomes more serious. Please handle the matter according to hostel policy.,Hostel/Provost Office
"my scholarship application needs correction in the administrative record. I need the document for another university process. Because the issue is still unresolved, it is now affecting my normal university work. Please correct the record and confirm the updated status.",Administrative Offices
"I am writing regarding the corridor lights is producing a strong smell and needs maintenance. A maintenance complaint was already reported, but the problem remains. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please inspect the area and take the necessary action.",Maintenance & Facilities
the water cooler is overflowing during busy hours.,Maintenance & Facilities
the laundry area requires inspection by hostel staff. The problem is especially difficult during evening hours. I request the Provost Office to look into this matter.,Hostel/Provost Office
"Hi, the air conditioner is blocked and water is collecting around it. This is especially difficult when the room is full. Because the issue is still unresolved, it is now affecting my normal university work. Please have this facility repaired or replaced.",Maintenance & Facilities
"the lecture room lights is not wroking properly during class hours. The condition is affecting normal use of the area. Because the issue is still unresolved, it is now affecting my normal university work. I request urgent maintenance of this issue.",Maintenance & Facilities
There seems to be an issue with the viva schedule is still missing from the student record. Please check the matter before it affects my semester further.,Academic
the hostel WiFi complaint record is not availble at the stated time.,Hostel/Provost Office
I am writing regarding the hostel curfew entry is not working properly. The problem is especially difficult during evening hours. The concerned hostel staff are requested to take action.,Hostel/Provost Office
plz check why the computer lab software is not detecting the connected device. The problem started recently and has continued since then. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. The IT team is requested to inspect and correct this.,IT Services
Could you pls look into this: the room change request is causing problems for residents every day. Please handle the matter according to hostel policy.,Hostel/Provost Office
Can someone check why the corridor lights is producing a strong smell and needs maintenance. I have already checked this more than once. Please have this facility repaired or replaced.,Maintenance & Facilities
the hot water facility is causing unnecessary difficulty at night. Kindly inspect the issue and arrange the required solution.,Hostel/Provost Office
"the university server shows an error whenever I try to submit work. Restarting the device did not solve the issue. Because the issue is still unresolved, it is now affecting my normal university work. Please investigate the error and update the service.",IT Services
"I am having trouble because the prerequisite approval was changed without any explanation. I already contacted the relevant teacher but the record is unchanged. I have been trying to get this sorted out, but there has not been a clear resolution yet. Kindly review this issue and update the academic record.",Academic
I am writing regarding the room change request has not been repaired despite an earlier request. I would like the matter to be handled according to hostel rules. Kindly inspect the issue and arrange the required solution.,Hostel/Provost Office
There is a problem with the building staircase is producing a strong smell and needs maintenance. I request urgent maintenance of this issue.,Maintenance & Facilities
"the transcript does not reflect the form I submitted on time. I already contacted the relevant teacher but the record is unchanged. Because the issue is still unresolved, it is now affecting my normal university work. Please update the record according to the submitted documents.",Academic
Im writing regarding the reslt card has an incorrect total after the latest update. This issue is causing difficulty with my current semester planning. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please verify the record and correct it.,Academic
Can someone check why the university WiFi has been unavailable since this morning. I have already checked this more than once. Please investigate the error and update the service.,IT Services
"This is getting difficult, i am writing regarding the prerequisite approval was uploaded late and now I cannot complete the next process. Because of this error, I am unable to proceed with the next academic step. Please update the record according to the submitted documents.",Academic
Could you please look into this: my CGPA shows a value that does not match the marks announced in class. Other students in the same class can see the correct information. Kindly investigate the discrepancy and make the required correction.,Academic
"There is a problem with the hostel corridor lights is causing unnecessary difficulty at night. Please check the hostel record for my earlier complaintt. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please resolve this hostel-related problem soon.",Hostel/Provost Office
the projector connection does not send the verification message. This is affecting my ability to complete universty work. Kindly check the network or account configuration.,IT Services
"the viva schedule contains an error that is affecting my semester record. Because of this error, I am unable to proceed with the next academic step. Please update the record according to the submitted documents.",Academic
